"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","Average data transfer/epoch (MB): ","Average dismissal rate: ","PC: ","autoencoder","batch_size","blending_factor","data_poisoning_method","data_poisoning_prob","detect_anomalies","detection_params.method","detection_params.pooling","detection_params.split","detection_scheduler","detection_similarity","detection_start","detection_tau","detection_tolerance","detection_window","label_flipping_prob","learning_rate","nr_clients","num_malicious","total_MegaFLOPS model","total_MegaFLOPS","total_MegaFLOPS_backprob","total_MegaFLOPS_encoder","total_MegaFLOPS_forward","AUC_test.max","AUC_train","AUC_val.max","AUPRC_test","AUPRC_test.max","AUPRC_train","AUPRC_val","AUPRC_val.max","Accuracy_det.min","Accuracy_test.max","Accuracy_train","Accuracy_val.max","F1_det","F1_det.max","F1_det.min","F1_test.max","F1_train","F1_val","F1_val.max","FN_det","FN_det.min","FP_det","FP_det.min","Loss_test","Loss_val","dropout_threshold"
"balmy-sweep-150","cdu364xr","finished","-","mohkoh","","2023-06-30T09:24:32.000Z","735","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","5","0.5","0.001","10","10","0","0","0","0","0","0.6739883422851562","0.6518250703811646","0.6861364841461182","","0.40858128666877747","0.4260106682777405","","0.4278262257575989","","0.7222428321838379","0.7368749976158142","0.7297497391700745","","0.8888888888888888","","0.3949121832847595","0.23639661073684692","","0.4034370183944702","","2","","0","0.5439324505633516","0.5439324505633516","0.009315959345066686"
"solar-sweep-149","cdu364xr","finished","-","mohkoh","","2023-06-30T09:12:36.000Z","708","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","5","0.5","0.001","10","8","0","0","0","0","0","0.6830365061759949","0.6539128422737122","0.6859146952629089","","0.4052293300628662","0.4163771867752075","","0.4183334708213806","","0.7341983318328857","0.7242708206176758","0.7466172575950623","","0.75","","0.07781349867582321","0.26696205139160156","","0.4005841910839081","","2","","0","0.536988758069783","0.536988758069783","0.009315959345066686"
"sunny-sweep-148","cdu364xr","finished","-","mohkoh","","2023-06-30T09:01:07.000Z","683","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","5","0.5","0.001","10","6","0","0","0","0","0","0.683090329170227","0.6522672176361084","0.7270468473434448","","0.39637142419815063","0.4201523363590241","","0.5252328515052795","","0.7437441945075989","0.7326041460037231","0.7728452086448669","","0.5714285714285714","","0.3856920897960663","0.4053741097450256","","0.421616792678833","","2","","0","0.5381443908931255","0.5381443908931255","0.009315959345066686"
"ruby-sweep-147","cdu364xr","finished","-","mohkoh","","2023-06-30T08:49:44.000Z","677","25awttmq","178.3892081333333","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","5","0.5","0.001","10","4","0","0","0","0","0","0.8208376169204712","0.8254727125167847","0.8259819149971008","","0.639808714389801","0.6496241688728333","","0.647499680519104","","0.7981464266777039","0.8032291531562805","0.8036144375801086","","0.7272727272727273","","0.5439698100090027","0.5387057662010193","","0.5476948618888855","","0","","0","0.4363791290771952","0.4363791290771952","0.009315959345066686"
"youthful-sweep-146","cdu364xr","finished","-","mohkoh","","2023-06-30T08:34:30.000Z","908","25awttmq","178.3892081333333","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","5","0.5","0.001","10","2","0","0","0","0","0","0.8440181612968445","0.8453572988510132","0.8447020649909973","","0.6832096576690674","0.6865668892860413","","0.6869775652885437","","0.8160333633422852","0.8141666650772095","0.8182576298713684","","0.6666666666666666","","0.5977709889411926","0.5796418786048889","","0.5977709889411926","","0","","0","0.40889671113714976","0.40889671113714976","0.009315959345066686"
"laced-sweep-145","cdu364xr","finished","-","mohkoh","","2023-06-30T08:19:37.000Z","885","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","3","0.5","0.001","10","10","0","0","0","0","0","0.604368269443512","0.6318294405937195","0.6739921569824219","","0.32216525077819824","0.4029519259929657","","0.40188708901405334","","0.7289156913757324","0.7205208539962769","0.7414272427558899","","0.8235294117647058","","0.0054403264075517654","0.08084960281848907","","0.3900566101074219","","3","","0","0.5578459501549071","0.5578459501549071","0.009315959345066686"
"earnest-sweep-144","cdu364xr","finished","-","mohkoh","","2023-06-30T08:05:28.000Z","846","25awttmq","178.38920819999998","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","3","0.5","0.001","10","8","0","0","0","0","0","0.6838213801383972","0.6426244378089905","0.69989413022995","","0.4249169826507568","0.41088706254959106","","0.45265549421310425","","0.7400370836257935","0.721875011920929","0.7515292167663574","","0.6666666666666666","","0.00496629998087883","0.257921040058136","","0.40302902460098267","","3","","0","0.5424738862475608","0.5424738862475608","0.009315959345066686"
"electric-sweep-143","cdu364xr","finished","-","mohkoh","","2023-06-30T07:50:52.000Z","870","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","3","0.5","0.001","10","6","0","0","0","0","0","0.6883886456489563","0.6512961983680725","0.7309795618057251","","0.40364697575569153","0.414096862077713","","0.5203676819801331","","0.738739550113678","0.7333333492279053","0.7743280529975891","","0.3636363636363637","","0.23125168681144712","0.35320866107940674","","0.416970819234848","","4","","0","0.5401675960806763","0.5401675960806763","0.009315959345066686"
"decent-sweep-142","cdu364xr","failed","-","mohkoh","","2023-06-30T07:50:21.000Z","25","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","3","0.5","0.001","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"decent-sweep-141","cdu364xr","finished","-","mohkoh","","2023-06-30T07:35:16.000Z","924","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.9","3","3","0.5","0.001","10","2","0","0","0","0","0","0.8399748206138611","0.8484184741973877","0.846146821975708","","0.6705709099769592","0.6860692501068115","","0.683652937412262","","0.8126969337463379","0.8229166865348816","0.8185356855392456","","0.6666666666666666","","0.5793964862823486","0.5971564054489136","","0.594952404499054","","0","","0","0.415486379591452","0.415486379591452","0.009315959345066686"
"earnest-sweep-140","cdu364xr","finished","-","mohkoh","","2023-06-30T07:14:46.000Z","1247","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","5","0.5","0.001","10","10","0","0","0","0","0","0.6314284205436707","0.6368122100830078","0.6961532831192017","","0.3508838415145874","0.40428635478019714","","0.426713228225708","","0.7197405099868774","0.7360416650772095","0.7247451543807983","","0.4615384615384616","","0.3890909254550934","0.3636363446712494","","0.39642930030822754","","7","","0","0.5498607722727736","0.5498607722727736","0.009315959345066686"
"misty-sweep-139","cdu364xr","finished","-","mohkoh","","2023-06-30T06:54:11.000Z","1249","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","5","0.5","0.001","10","8","0","0","0","0","0","0.6312841773033142","0.6489266157150269","0.7025689482688904","","0.3466355800628662","0.41114556789398193","","0.4634556770324707","","0.7197405099868774","0.7436458468437195","0.7607043385505676","","0.18181818181818185","","0.3890909254550934","0.4333409965038299","","0.4049678444862366","","7","","0","0.5483916909473462","0.5483916909473462","0.009315959345066686"
"devout-sweep-138","cdu364xr","finished","-","mohkoh","","2023-06-30T06:35:20.000Z","1147","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","5","0.5","0.001","10","6","0","0","0","0","0","0.6763399839401245","0.6455753445625305","0.736477792263031","","0.415202260017395","0.4107850790023804","","0.5218148231506348","","0.7453197240829468","0.73416668176651","0.7759036421775818","","0.25","","0.25769853591918945","0.3575025200843811","","0.4223463833332062","","5","","0","0.5404817351847474","0.5404817351847474","0.009315959345066686"
"fiery-sweep-137","cdu364xr","finished","-","mohkoh","","2023-06-30T06:14:19.000Z","1254","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","5","0.5","0.001","10","4","0","0","0","0","0","0.8161332011222839","0.8119959831237793","0.8161332011222839","","0.6289964914321899","0.6164752840995789","","0.6322441101074219","","0.7958294749259949","0.7918750047683716","0.798424482345581","","1","","0.510553240776062","0.4908256530761719","","0.5159886479377747","","0","","0","0.4388820065913884","0.4388820065913884","0.009315959345066686"
"morning-sweep-136","cdu364xr","finished","-","mohkoh","","2023-06-30T05:52:41.000Z","1314","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","5","0.5","0.001","10","2","0","0","0","0","0","0.8421406149864197","0.8406907916069031","0.8487590551376343","","0.6749595403671265","0.6719920635223389","","0.6933104991912842","","0.8171455264091492","0.8181250095367432","0.8224281668663025","","1","","0.5795866250991821","0.5926271677017212","","0.5977489948272705","","0","","0","0.41109181506704784","0.41109181506704784","0.009315959345066686"
"iconic-sweep-135","cdu364xr","finished","-","mohkoh","","2023-06-30T05:28:22.000Z","1456","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","3","0.5","0.001","10","10","0","0","0","0","0","0.6959917545318604","0.645161509513855","0.6959917545318604","","0.4213567674160004","0.40547358989715576","","0.4258270561695099","","0.7286376357078552","0.7297916412353516","0.7412418723106384","","0.18181818181818185","","0.39653751254081726","0.42098215222358704","","0.4008944928646088","","9","","0","0.5378319388878502","0.5378319388878502","0.009315959345066686"
"elated-sweep-134","cdu364xr","finished","-","mohkoh","","2023-06-30T05:06:52.000Z","1306","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","3","0.5","0.001","10","8","0","0","0","0","0","0.6448866724967957","0.6509118676185608","0.7116191983222961","","0.3600577116012573","0.4218009114265442","","0.46618494391441345","","0.7197405099868774","0.7297916412353516","0.761260449886322","","0.3636363636363637","","0.3890909254550934","0.3847248256206513","","0.40974530577659607","","6","","0","0.5465551399971336","0.5465551399971336","0.009315959345066686"
"rural-sweep-133","cdu364xr","finished","-","mohkoh","","2023-06-30T04:44:43.000Z","1347","25awttmq","184.54056013333332","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","3","0.5","0.001","10","6","0","0","0","0","0","0.6459099054336548","0.6383442878723145","0.7039453983306885","","0.375506192445755","0.40538179874420166","","0.4957346022129059","","0.7201111912727356","0.729895830154419","0.773957371711731","","0","","0.3889113962650299","0.31601160764694214","","0.4144059717655182","","6","","0","0.5457205192243387","0.5457205192243387","0.009315959345066686"
"misunderstood-sweep-132","cdu364xr","finished","-","mohkoh","","2023-06-30T04:24:36.000Z","1223","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","3","0.5","0.001","10","4","0","0","0","0","0","0.8265396356582642","0.8155447840690613","0.8283728361129761","","0.6499171853065491","0.6303700804710388","","0.6561887860298157","","0.8080630302429199","0.8023958206176758","0.8098239302635193","","1","","0.551245927810669","0.534478485584259","","0.551245927810669","","0","","0","0.42923759846719817","0.42923759846719817","0.009315959345066686"
"dainty-sweep-131","cdu364xr","finished","-","mohkoh","","2023-06-30T04:02:04.000Z","1346","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","5","3","0.5","0.001","10","2","0","0","0","0","0","0.8342379927635193","0.8270267248153687","0.8427141904830933","","0.666100263595581","0.6467112302780151","","0.6811959147453308","","0.81112140417099","0.807604193687439","0.8171455264091492","","1","","0.5658286809921265","0.556968092918396","","0.5786888599395752","","0","","0","0.4192601332294128","0.4192601332294128","0.009315959345066686"
"playful-sweep-130","cdu364xr","finished","-","mohkoh","","2023-06-30T03:39:37.000Z","1364","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","5","0.5","0.001","10","10","0","0","0","0","0","0.6617437601089478","0.6351807117462158","0.6725386381149292","","0.3743234872817993","0.4120482504367829","","0.3940264284610748","","0.7384615540504456","0.722083330154419","0.7418906688690186","","0.3333333333333333","","0.0077355834655463696","0.3008385896682739","","0.3973509967327118","","8","","0","0.5459373545286081","0.5459373545286081","0.009315959345066686"
"super-sweep-129","cdu364xr","finished","-","mohkoh","","2023-06-30T03:23:15.000Z","1000","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","5","0.5","0.001","10","8","0","0","0","0","0","0.681751549243927","0.6571859121322632","0.6863757967948914","","0.4205104410648346","0.4142110049724579","","0.4360581338405609","","0.7202965617179871","0.7384374737739563","0.7425394058227539","","0.4615384615384616","","0.3907953202724457","0.4386317729949951","","0.4056482613086701","","5","","0","0.5419777552132538","0.5419777552132538","0.009315959345066686"
"devout-sweep-128","cdu364xr","finished","-","mohkoh","","2023-06-30T03:04:35.000Z","1137","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","5","0.5","0.001","10","6","0","0","0","0","0","0.6434130668640137","0.6491464376449585","0.7335883378982544","","0.37364059686660767","0.41350653767585754","","0.5140138864517212","","0.7203892469406128","0.7308333516120911","0.7715477347373962","","0.2","","0.3891476094722748","0.4188033938407898","","0.4201381206512451","","5","","0","0.5462637541570249","0.5462637541570249","0.009315959345066686"
"faithful-sweep-127","cdu364xr","finished","-","mohkoh","","2023-06-30T02:46:17.000Z","1091","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","5","0.5","0.001","10","4","0","0","0","0","0","0.8403715491294861","0.8369814157485962","0.8441931009292603","","0.6719768047332764","0.6670342087745667","","0.6788804531097412","","0.8182576298713684","0.8113541603088379","0.8200185298919678","","1","","0.5922228693962097","0.5733804702758789","","0.5940267443656921","","0","","0","0.4137360158587472","0.4137360158587472","0.009315959345066686"
"earnest-sweep-126","cdu364xr","finished","-","mohkoh","","2023-06-30T02:24:20.000Z","1332","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","5","0.5","0.001","10","2","0","0","0","0","0","0.8430506587028503","0.8384676575660706","0.8459718227386475","","0.6773183345794678","0.6662230491638184","","0.6832292079925537","","0.8153846263885498","0.8142708539962769","0.821038007736206","","1","","0.5750853419303894","0.5811604261398315","","0.5957714319229126","","0","","0","0.4106956777947055","0.4106956777947055","0.009315959345066686"
"tough-sweep-125","cdu364xr","finished","-","mohkoh","","2023-06-30T02:01:32.000Z","1385","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","3","0.5","0.001","10","10","0","0","0","0","0","0.6384033560752869","0.6351314783096313","0.6753695607185364","","0.3468098044395447","0.3985955119132995","","0.40767335891723633","","0.7197405099868774","0.7285416722297668","0.7344763875007629","","0.3333333333333333","","0.3890909254550934","0.3276573717594147","","0.3949856460094452","","8","","0","0.5492314034541824","0.5492314034541824","0.009315959345066686"
"wandering-sweep-124","cdu364xr","finished","-","mohkoh","","2023-06-30T01:41:53.000Z","1195","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","3","0.5","0.001","10","8","0","0","0","0","0","0.699629008769989","0.6567423343658447","0.7252050042152405","","0.414685994386673","0.41541633009910583","","0.4839709997177124","","0.7420759797096252","0.7237499952316284","0.7616311311721802","","0.3636363636363637","","0.26627999544143677","0.2912880778312683","","0.40910103917121887","","6","","0","0.5335932309207662","0.5335932309207662","0.009315959345066686"
"treasured-sweep-123","cdu364xr","finished","-","mohkoh","","2023-06-30T01:21:40.000Z","1231","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","3","0.5","0.001","10","6","0","0","0","0","0","0.6519753336906433","0.6380608081817627","0.7187064290046692","","0.38708460330963135","0.405120849609375","","0.5118248462677002","","0.7237256765365601","0.7248958349227905","0.773586630821228","","0","","0.3880106806755066","0.3048170804977417","","0.4158857762813568","","6","","0","0.5452056438012656","0.5452056438012656","0.009315959345066686"
"usual-sweep-122","cdu364xr","finished","-","mohkoh","","2023-06-30T01:01:38.000Z","1219","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","3","0.5","0.001","10","4","0","0","0","0","0","0.8362413644790649","0.8200213313102722","0.8364473581314087","","0.6659949421882629","0.6409573554992676","","0.6672108173370361","","0.8151992559432983","0.8042708039283752","0.8155699968338013","","1","","0.5737494826316833","0.5384426116943359","","0.5737494826316833","","0","","0","0.4191525755182977","0.4191525755182977","0.009315959345066686"
"effortless-sweep-121","cdu364xr","finished","-","mohkoh","","2023-06-30T00:39:49.000Z","1327","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.7","3","3","0.5","0.001","10","2","0","0","0","0","0","0.8387168645858765","0.8451398015022278","0.8483234643936157","","0.6678611040115356","0.6816839575767517","","0.6897138357162476","","0.8138090968132019","0.8165624737739563","0.8228915929794312","","1","","0.5797950625419617","0.5816107988357544","","0.5981072783470154","","0","","0","0.4163599267661536","0.4163599267661536","0.009315959345066686"
"logical-sweep-120","cdu364xr","finished","-","mohkoh","","2023-06-30T00:14:19.000Z","1547","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","5","0.5","0.001","10","10","0","0","0","0","0","0.6461387872695923","0.6426403522491455","0.6929954290390015","","0.36542752385139465","0.40955793857574463","","0.4274108111858368","","0.7197405099868774","0.7369791865348816","0.7412418723106384","","0","","0.3890909254550934","0.4009489715099334","","0.3946666717529297","","10","","0","0.5465310637410662","0.5465310637410662","0.009315959345066686"
"daily-sweep-119","cdu364xr","finished","-","mohkoh","","2023-06-29T23:50:21.000Z","1456","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","5","0.5","0.001","10","8","0","0","0","0","0","0.6422843337059021","0.6217724680900574","0.6998956203460693","","0.37795716524124146","0.3839358389377594","","0.44873160123825073","","0.7412418723106384","0.7255208492279053","0.7569972276687622","","0","","0","0.02731635235249996","","0.403991162776947","","8","","0","0.5467530334152312","0.5467530334152312","0.009315959345066686"
"icy-sweep-118","cdu364xr","finished","-","mohkoh","","2023-06-29T23:24:50.000Z","1547","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","5","0.5","0.001","10","6","0","0","0","0","0","0.6889441013336182","0.6562594771385193","0.7205488085746765","","0.4426353573799134","0.4199081063270569","","0.5022470355033875","","0.7587581276893616","0.739062488079071","0.7719184160232544","","0","","0.3674362003803253","0.33288949728012085","","0.4205522835254669","","6","","0","0.5307222817641416","0.5307222817641416","0.009315959345066686"
"glowing-sweep-117","cdu364xr","finished","-","mohkoh","","2023-06-29T22:59:06.000Z","1560","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","5","0.5","0.001","10","4","0","0","0","0","0","0.7204073667526245","0.6535841226577759","0.7488478422164917","","0.5269997715950012","0.42345553636550903","","0.5387058854103088","","0.7473586797714233","0.739062488079071","0.7823911309242249","","0","","0.05347222462296486","0.2893616855144501","","0.4185627400875091","","4","","0","0.5238138324938968","0.5238138324938968","0.009315959345066686"
"deft-sweep-116","cdu364xr","finished","-","mohkoh","","2023-06-29T22:36:49.000Z","1353","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","5","0.5","0.001","10","2","0","0","0","0","0","0.8345314264297485","0.8355704545974731","0.8409898281097412","","0.6600466966629028","0.6647269129753113","","0.6754556894302368","","0.8108433485031128","0.8114583492279053","0.8169601559638977","","1","","0.5669424533843994","0.5741176605224609","","0.5844019055366516","","0","","0","0.42015927021619287","0.42015927021619287","0.009315959345066686"
"smooth-sweep-115","cdu364xr","finished","-","mohkoh","","2023-06-29T22:12:44.000Z","1463","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","3","0.5","0.001","10","10","0","0","0","0","0","0.64087975025177","0.6409813165664673","0.6830057501792908","","0.35860809683799744","0.4061560034751892","","0.421273410320282","","0.7197405099868774","0.7394791841506958","0.7221501469612122","","0.18181818181818185","","0.3890909254550934","0.4431084394454956","","0.390402615070343","","9","","0","0.5483119575570042","0.5483119575570042","0.009315959345066686"
